연도,노선코드,노선명,본부코드,본부명,고발유형_1_과적,고발유형_2_적재불량,고발유형_3_제원초과,고발유형_4_기타
2022,0450,중부내륙선,710290,내서영업소,0,220,0,0
2022,0450,중부내륙선,7103S0,창원지사 교통안전팀,0,17,0,0
2022,0450,중부내륙선,810330,금산영업소,0,3,0,0
2022,0450,중부내륙선,A10310,감곡영업소,35,7,7,0
2022,0450,중부내륙선,A10320,북충주영업소,19,32,0,4
2022,0450,중부내륙선,A10330,충주영업소,15,31,1,3
2022,0450,중부내륙선,A10340,괴산영업소,25,41,1,1
2022,0450,중부내륙선,A10350,연풍영업소,50,39,4,9
2022,0450,중부내륙선,A10530,음성영업소,1,1,0,0
2022,0450,중부내륙선,A10540,서충주영업소,0,1,0,0
2022,0450,중부내륙선,A10610,상주영업소,17,44,2,2
2022,0450,중부내륙선,A10630,북상주영업소,50,55,3,1
2022,0450,중부내륙선,A10640,점촌함창영업소,18,60,0,0
2022,0450,중부내륙선,A10650,문경새재영업소,40,71,0,2
2022,0450,중부내륙선,A106P0,상주지사 고객지원팀,1,0,0,0
2022,0500,영동선,200140,수도권본부 교통팀,3,0,1,0
2022,0500,영동선,210210,군자영업소,570,1611,0,89
2022,0500,영동선,210220,서안산영업소,140,48,0,6
2022,0500,영동선,210230,안산영업소,54,29,0,64
2022,0500,영동선,210240,동수원영업소,45,46,1,8
2022,0500,영동선,210250,북수원영업소,108,0,0,0
2022,0500,영동선,210260,부곡영업소,45,187,0,3
2022,0500,영동선,210270,동군포영업소,42,0,0,1
2022,0500,영동선,210280,군포영업소,50,0,4,0
2022,0500,영동선,210290,마성영업소,20,0,0,0
2022,0500,영동선,2102S0,군포지사 교통안전팀,0,135,0,0
2022,0500,영동선,210310,서울영업소,0,1,0,0
2022,0500,영동선,310110,문막영업소,81,78,4,5
2022,0500,영동선,310120,원주영업소,73,287,18,1
2022,0500,영동선,310130,새말영업소,37,1,7,0
2022,0500,영동선,310140,둔내영업소,14,2,3,3
2022,0500,영동선,310150,여주영업소,58,134,2,0
2022,0500,영동선,310200,대관령지사,0,1,0,0
2022,0500,영동선,310210,면온영업소,2,1,0,0
2022,0500,영동선,310220,평창영업소,35,1,1,0
2022,0500,영동선,310230,속사영업소,11,3,3,1
2022,0500,영동선,310240,진부영업소,12,10,2,0
2022,0500,영동선,310260,대관령영업소,4,0,0,14
2022,0500,영동선,3102S0,대관령지사 교통안전팀,0,204,0,27
2022,0500,영동선,310380,남강릉영업소,1,0,0,0
2022,0500,영동선,310940,속초영업소,1,0,0,0
2022,0500,영동선,311100,이천지사,0,1,0,0
2022,0500,영동선,311120,용인영업소,114,131,0,16
2022,0500,영동선,311130,양지영업소,202,65,2,53
2022,0500,영동선,311140,덕평영업소,147,52,1,4
2022,0500,영동선,311150,이천영업소,121,1,0,0
2022,0550,중앙선,3102S0,대관령지사 교통안전팀,0,2,0,0
2022,0550,중앙선,310410,춘천영업소,45,32,0,25
2022,0550,중앙선,310420,북원주영업소,9,3,1,4
2022,0550,중앙선,310430,횡성영업소,68,42,1,5
2022,0550,중앙선,310440,홍천영업소,36,20,0,6
2022,0550,중앙선,600170,대구경북본부 영업팀,1,0,0,0
2022,0550,중앙선,600270,대구경북본부 교통팀,12,0,0,0
2022,0550,중앙선,6102A0,대구지사 남칠곡영업소,0,0,0,2
2022,0550,중앙선,610400,군위지사,0,3,0,0
2022,0550,중앙선,610410,칠곡영업소,59,106,6,0
2022,0550,중앙선,610420,다부영업소,59,45,15,3
2022,0550,중앙선,610430,가산영업소,76,127,3,3
2022,0550,중앙선,610440,군위영업소,27,25,6,9
2022,0550,중앙선,610450,의성영업소,29,44,1,8
2022,0550,중앙선,610510,남안동영업소,44,58,20,1
2022,0550,중앙선,610520,서안동영업소,35,58,1,9
2022,0550,중앙선,610530,예천영업소,6,11,1,0
2022,0550,중앙선,610540,영주영업소,84,46,15,1
2022,0550,중앙선,610550,풍기영업소,40,45,7,2
2022,0550,중앙선,6105S0,영주지사 교통안전팀,0,219,0,0
2022,0550,중앙선,7101S0,울산지사 교통안전팀,0,44,0,56
2022,0550,중앙선,710540,남양산영업소,1,0,0,0
2022,0550,중앙선,710550,대동영업소,637,900,1,77
2022,0550,중앙선,7105C0,양산영업소,0,0,1,0
2022,0550,중앙선,7105S0,양산지사 교통안전팀,0,348,0,0
2022,0550,중앙선,7109D0,통도사영업소,0,0,0,1
2022,0550,중앙선,A10210,남원주영업소,19,387,0,9
2022,0550,중앙선,A10220,제천영업소,52,276,0,9
2022,0550,중앙선,A10230,신림영업소,27,188,1,0
2022,0550,중앙선,A10240,단양영업소,14,35,1,0
2022,0550,중앙선,A10250,북단양영업소,82,19,5,16
2022,0550,중앙선,A10260,남제천영업소,142,117,6,20
2022,0550,중앙선,A102S0,제천지사 교통안전팀,0,190,0,0
2022,0600,서울양양선,310710,덕소삼패영업소,40,39,0,0
2022,0600,서울양양선,310720,남양주영업소,81,51,4,0
2022,0600,서울양양선,310730,화도영업소,43,77,0,0
2022,0600,서울양양선,310740,서종영업소,3,7,0,0
2022,0600,서울양양선,310750,설악영업소,16,76,0,0
2022,0600,서울양양선,310760,강촌영업소,11,8,0,0
2022,0600,서울양양선,310770,남춘천영업소,2,12,1,0
2022,0600,서울양양선,310790,조양영업소,2,9,0,0
2022,0600,서울양양선,3107A0,동홍천영업소,25,8,0,0
2022,0600,서울양양선,310950,내촌영업소,1,25,0,0
2022,0600,서울양양선,310960,인제영업소,7,20,0,0
2022,0600,서울양양선,310970,서양양영업소,0,6,0,0
2022,0650,동해선,210810,시흥영업소,0,1,0,1
2022,0650,동해선,3102S0,대관령지사 교통안전팀,0,1,0,0
2022,0650,동해선,310310,옥계영업소,42,1,2,7
2022,0650,동해선,310320,강릉영업소,24,137,2,51
2022,0650,동해선,310350,북강릉영업소,13,0,1,3
2022,0650,동해선,310360,동해영업소,53,0,0,2
2022,0650,동해선,310370,망상영업소,6,10,0,0
2022,0650,동해선,310380,남강릉영업소,24,3,4,0
2022,0650,동해선,3103C0,삼척영업소,19,0,1,1
2022,0650,동해선,3103D0,근덕영업소,90,0,1,3
2022,0650,동해선,3103E0,남양양영업소,17,33,0,0
2022,0650,동해선,310910,하조대영업소,30,22,0,0
2022,0650,동해선,310920,양양영업소,23,8,0,1
2022,0650,동해선,310930,북양양영업소,10,19,3,0
2022,0650,동해선,310940,속초영업소,36,34,0,4
2022,0650,동해선,710150,울산영업소,0,7,0,0
2022,0650,동해선,7103S0,창원지사 교통안전팀,0,1,0,0
2022,0650,동해선,710800,경주지사,1,1,0,0
2022,0650,동해선,710810,범서영업소,30,63,6,6
2022,0650,동해선,710820,남경주영업소,52,113,8,14
2022,0650,동해선,710830,동경주영업소,49,86,0,2
2022,0650,동해선,710840,남포항영업소,152,304,1,12
2022,0655,부산포항선,600270,대구경북본부 교통팀,1,0,0,0
2022,0655,부산포항선,610710,청통와촌영업소,0,3,0,0
2022,0655,부산포항선,610720,북영천영업소,0,1,0,0
2022,0655,부산포항선,610740,포항영업소,1,0,0,0
2022,0655,부산포항선,700270,부산경남본부 교통팀,23,0,0,0
2022,0655,부산포항선,710100,울산지사,0,1,0,0
2022,0655,부산포항선,710150,울산영업소,181,420,7,0
2022,0655,부산포항선,710180,해운대송정영업소,143,462,15,0
2022,0655,부산포항선,710190,기장일광영업소,94,274,1,0
2022,0655,부산포항선,7101A0,장안영업소,87,66,6,0
2022,0655,부산포항선,7101B0,온양영업소,42,55,6,1
2022,0655,부산포항선,7101C0,청량영업소,564,421,10,0
2022,0655,부산포항선,7101D0,문수영업소,91,58,11,0
2022,0655,부산포항선,7101E0,동부산영업소,27,111,2,1
2022,0655,부산포항선,7101G0,기장일광영업소(재정),0,0,0,1
2022,0655,부산포항선,7101S0,울산지사 교통안전팀,0,331,0,399
2022,0655,부산포항선,7108S0,경주지사 교통안전팀,0,269,0,1
2022,0655,부산포항선,7109S0,서울산지사 교통안전팀,0,1,0,0
2022,1000,수도권제1순환선,210120,김포영업소,939,1339,0,271
2022,1000,수도권제1순환선,2101S0,인천지사 교통안전팀,0,541,0,2
2022,1000,수도권제1순환선,210510,청계영업소,261,567,1,289
2022,1000,수도권제1순환선,210530,구리남양주영업소,1,0,0,0
2022,1000,수도권제1순환선,210810,시흥영업소,420,782,0,238
2022,1000,수도권제1순환선,310430,횡성영업소,0,1,0,0
2022,1001,수도권제1순환선(판교퇴계원),200140,수도권본부 교통팀,0,0,2,0
2022,1001,수도권제1순환선(판교퇴계원),2101S0,인천지사 교통안전팀,0,1,0,0
2022,1001,수도권제1순환선(판교퇴계원),210410,동서울영업소,0,0,0,1
2022,1001,수도권제1순환선(판교퇴계원),210420,경기광주영업소,0,1,0,0
2022,1001,수도권제1순환선(판교퇴계원),210520,성남영업소,352,352,3,412
2022,1001,수도권제1순환선(판교퇴계원),210530,구리남양주영업소,468,236,17,894
2022,1001,수도권제1순환선(판교퇴계원),210540,토평영업소,82,0,0,0
2022,1001,수도권제1순환선(판교퇴계원),210810,시흥영업소,0,0,1,0
2022,1001,수도권제1순환선(판교퇴계원),610150,왜관영업소,0,1,0,0
2022,1003,수도권제1순환선(판교일산),200140,수도권본부 교통팀,1,0,2,0
2022,1003,수도권제1순환선(판교일산),210120,김포영업소,0,1,0,0
2022,1003,수도권제1순환선(판교일산),2101S0,인천지사 교통안전팀,0,403,0,0
2022,1003,수도권제1순환선(판교일산),210510,청계영업소,1,1,0,0
2022,1003,수도권제1순환선(판교일산),210520,성남영업소,3,0,0,0
2022,1003,수도권제1순환선(판교일산),210530,구리남양주영업소,1,0,0,1
2022,1003,수도권제1순환선(판교일산),210540,토평영업소,2,0,0,0
2022,1003,수도권제1순환선(판교일산),210810,시흥영업소,6,0,0,0
2022,1003,수도권제1순환선(판교일산),7101S0,울산지사 교통안전팀,0,1,0,0
2022,1003,수도권제1순환선(판교일산),710380,북창원영업소,0,1,0,0
2022,1020,남해제1지선,710320,마산영업소,46,520,10,144
2022,1020,남해제1지선,710360,장유영업소,0,1,0,0
2022,1020,남해제1지선,7103S0,창원지사 교통안전팀,0,93,0,0
2022,1040,남해제2지선,710310,산인영업소,0,1,0,0
2022,1040,남해제2지선,710320,마산영업소,0,8,1,2
2022,1040,남해제2지선,710330,서부산영업소,287,416,7,25
2022,1040,남해제2지선,710360,장유영업소,104,1177,6,46
2022,1040,남해제2지선,710370,가락영업소,215,263,4,98
2022,1040,남해제2지선,7103S0,창원지사 교통안전팀,0,316,0,0
2022,1040,남해제2지선,7105S0,양산지사 교통안전팀,0,14,0,0
2022,1101,제2경인선(인천안양),200140,수도권본부 교통팀,0,0,1,0
2022,1101,제2경인선(인천안양),210120,김포영업소,0,0,0,1
2022,1101,제2경인선(인천안양),210820,남인천영업소,395,744,0,141
2022,1101,제2경인선(인천안양),410750,해미영업소,0,0,0,1
2022,1200,경인선,210110,인천영업소,900,544,0,107
2022,1200,경인선,2101S0,인천지사 교통안전팀,0,266,0,0
2022,1200,경인선,410150,북천안영업소,1,0,0,0
2022,1200,경인선,610150,왜관영업소,0,2,0,0
2022,1200,경인선,7105C0,양산영업소,0,1,0,0
2022,1510,서천공주선,411320,동서천영업소,26,143,5,4
2022,1510,서천공주선,411330,서부여영업소,6,93,1,0
2022,1510,서천공주선,411340,부여영업소,24,33,1,1
2022,1510,서천공주선,411350,청양영업소,6,21,2,5
2022,1510,서천공주선,411360,서공주영업소,21,50,0,6
2022,1510,서천공주선,600270,대구경북본부 교통팀,2,0,0,0
2022,2510,호남선의 지선,410270,유성영업소,85,347,2,54
2022,2510,호남선의 지선,410280,북대전영업소,78,370,6,4
2022,2510,호남선의 지선,410560,서대전영업소,2,1,0,0
2022,2510,호남선의 지선,510210,백양사영업소,0,2,0,0
2022,2510,호남선의 지선,510280,담양영업소,0,2,0,0
2022,2510,호남선의 지선,510730,옥과영업소,1,0,0,0
2022,2510,호남선의 지선,810120,정읍영업소,2,75,0,3
2022,2510,호남선의 지선,810420,논산영업소,43,89,5,0
2022,2510,호남선의 지선,810430,계룡영업소,35,63,0,3
2022,2530,고창담양선,510710,북광주영업소,72,368,1,2
2022,2530,고창담양선,510720,장성물류영업소,35,26,0,7
2022,2530,고창담양선,510750,남고창영업소,24,180,0,1
2022,3000,대전남부순환선,410270,유성영업소,0,1,0,0
2022,3000,대전남부순환선,410560,서대전영업소,46,569,8,1
2022,3000,대전남부순환선,410570,안영영업소,61,16,3,0
2022,4000,수도권제2순환선,210510,청계영업소,0,2,0,0
2022,4000,수도권제2순환선,210820,남인천영업소,0,1,0,0
2022,4000,수도권제2순환선,510510,목포영업소,0,1,0,0
2022,4510,중부내륙선의 지선,6102C0,대구지사 연경영업소,0,0,0,3
2022,4510,중부내륙선의 지선,610460,서대구영업소,168,351,21,18
2022,4510,중부내륙선의 지선,610470,화원옥포영업소,71,116,4,5
2022,4510,중부내륙선의 지선,610480,남대구영업소,243,150,8,80
2022,4510,중부내륙선의 지선,610820,성주영업소,1,0,0,0
2022,4510,중부내륙선의 지선,710220,칠서영업소,0,2,0,0
2022,4510,중부내륙선의 지선,710260,달성영업소,2,118,2,3
2022,4510,중부내륙선의 지선,710280,현풍영업소,49,332,23,26
2022,4510,중부내륙선의 지선,710290,내서영업소,0,1,0,0
